사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,n_reviews,n_stars,소재지,법정동,위도,경도
자리돔횟집,해산물,영업,제주특별자치도 서귀포시 동홍동 473-2 ,제주특별자치도 서귀포시 동홍동로 7 (동홍동),477,4.1,827,4.62,서귀포시,서귀포,33.255568028945, 126.57467172827
코우,일식,영업,"제주특별자치도 서귀포시 강정동 146-4 , 지하1층 ","제주특별자치도 서귀포시 신중로13번길 3-5, 지하1층 (강정동)",36,4.6,167,4.77,서귀포시,중문,33.2561548959111, 126.506301480201
방글방글,분식,영업,제주특별자치도 서귀포시 성산읍 고성리 541-2 ,제주특별자치도 서귀포시 성산읍 신양로 96,37,4.4,227,4.33,서귀포시,성산,33.4363679685308, 126.919807064525
금백조로가든,한식,영업,제주특별자치도 서귀포시 성산읍 수산리 2462-1 ,제주특별자치도 서귀포시 성산읍 금백조로 96,60,3.5,197,4.41,서귀포시,성산,33.4393064276085, 126.862905688934
형제도식당,한식,영업,"제주특별자치도 서귀포시 색달동 2273-1 , 1층 ","제주특별자치도 서귀포시 일주서로 915, 1층 (색달동)",1229,4.5,1434,4.66,서귀포시,중문,33.2577875992811, 126.412734163703
읍민관,한식,영업,제주특별자치도 서귀포시 성산읍 고성리 1106-23 ,제주특별자치도 서귀포시 성산읍 일주동로 4280,213,4.7,162,4.83,서귀포시,성산,33.4464722506563, 126.912346466653
미향해장국 중문,한식,영업,제주특별자치도 서귀포시 색달동 2121-1 ,제주특별자치도 서귀포시 일주서로 962 (색달동),44,4.2,710,4.65,서귀포시,중문,33.2583218761094, 126.407899930664
기원은갈치,한식,영업,제주특별자치도 서귀포시 색달동 2277-3 ,제주특별자치도 서귀포시 색달중앙로 22 (색달동),181,3.9,2715,4.72,서귀포시,중문,33.2574811718014, 126.413868719174
영광식당,중식,영업,제주특별자치도 서귀포시 성산읍 성산리 299-1 1층 ,"제주특별자치도 서귀포시 성산읍 한도로 257, 1층",40,3.5,179,0.0,서귀포시,성산,33.4660419187101, 126.934946246488
만복흑돼지,한식,영업,제주특별자치도 서귀포시 안덕면 화순리 1868-3 ,제주특별자치도 서귀포시 안덕면 산방로 53,88,3.7,1020,4.76,서귀포시,안덕,33.2433351420703, 126.326775005509
그레이그로브,카페,영업,제주특별자치도 서귀포시 안덕면 사계리 2294-20 ,제주특별자치도 서귀포시 안덕면 형제해안로 70,89,4.9,259,4.63,서귀포시,안덕,33.2258388794551, 126.299822195982
하찌,일식,영업,제주특별자치도 서귀포시 호근동 477-4 ,제주특별자치도 서귀포시 호근남로 180 (호근동),63,4.5,100,4.71,서귀포시,서귀포,33.2453079505388, 126.537009912195
제주로운,일식,영업,"제주특별자치도 서귀포시 성산읍 고성리 212-13 , 2층 ","제주특별자치도 서귀포시 성산읍 신양로 101, 2층",58,3.9,0,0.0,서귀포시,성산,33.436796397724, 126.920620843543
돈하루,한식,영업,제주특별자치도 서귀포시 색달동 2480-6 ,제주특별자치도 서귀포시 천제연로 111 (색달동),36,4.5,228,4.51,서귀포시,중문,33.2547425775466, 126.417435297384
제주약수터,호프,영업,제주특별자치도 서귀포시 서귀동 294-20 1층 ,"제주특별자치도 서귀포시 중앙로 35, 1층 (서귀동)",271,4.6,0,0.0,서귀포시,서귀포,33.2477445048558, 126.56166605067
찰리스,경양식,영업,"제주특별자치도 서귀포시 하예동 1830-7 ,  ","제주특별자치도 서귀포시 예래로 454,  (하예동)",36,4.7,424,4.83,서귀포시,안덕,33.235391666263, 126.369592471634
알토산고팡,한식,영업,제주특별자치도 서귀포시 표선면 토산리 537-3 토산2리사무소 ,"제주특별자치도 서귀포시 표선면 토산중앙로16번길 1, 토산2리사무소",36,4.7,153,4.68,서귀포시,표선,33.3088392770773, 126.779676992622
24시전주명가콩나물국밥,한식,영업,제주특별자치도 서귀포시 서귀동 423-9 1층 ,"제주특별자치도 서귀포시 중정로62번길 4, 1층 (서귀동)",36,4.7,563,4.26,서귀포시,서귀포,33.2473885196177, 126.562761369086
화순산호,한식,영업,제주특별자치도 서귀포시 안덕면 화순리 336 1층 ,"제주특별자치도 서귀포시 안덕면 화순로 100-1, 1층",36,4.7,65,4.22,서귀포시,안덕,33.2469217806148, 126.335595446964
호수,경양식,영업,제주특별자치도 서귀포시 안덕면 동광리 1282-5 ,제주특별자치도 서귀포시 안덕면 서광동로 101,36,4.7,0,0.0,서귀포시,안덕,33.295211789122, 126.329844264893
뽈살집별관,고기,영업,제주특별자치도 서귀포시 서귀동 278-14 ,제주특별자치도 서귀포시 중정로91번길 39-1 (서귀동),260,4.4,0,0.0,서귀포시,서귀포,33.250783483513, 126.562982259025
카페두가시,카페,영업,제주특별자치도 서귀포시 안덕면 창천리 870-1 ,제주특별자치도 서귀포시 안덕면 대평감산로 9,52,4.7,165,4.56,서귀포시,안덕,33.2354874711631, 126.366674174837
바당칼국수,한식,영업,제주특별자치도 서귀포시 안덕면 사계리 2147-4 ,제주특별자치도 서귀포시 안덕면 형제해안로 22,32,4.5,299,4.23,서귀포시,안덕,33.2279877224095, 126.304244921859
난드르깡통구이,한식,영업,제주특별자치도 서귀포시 안덕면 창천리 875-6 ,제주특별자치도 서귀포시 안덕면 대평감산로 14,33,3.6,220,4.42,서귀포시,안덕,33.2359860971688, 126.366892561597
다와매운갈비찜,호프,영업,제주특별자치도 서귀포시 안덕면 서광리 1389-3 ,제주특별자치도 서귀포시 안덕면 녹차분재로59번길 6,37,3.6,356,4.71,서귀포시,안덕,33.2906046091278, 126.30094616721
농원백숙,호프,영업,제주특별자치도 서귀포시 성산읍 고성리 1469-3 ,제주특별자치도 서귀포시 성산읍 서성일로 1224,38,4.9,49,4.65,서귀포시,성산,33.4464603257581, 126.909181380929
하원가흑돼지,고기,영업,"제주특별자치도 서귀포시 하원동 1662-1 , 1층 ","제주특별자치도 서귀포시 이어도로 278, 1층 (하원동)",62,4.8,0,0.0,서귀포시,서귀포,33.242703218722, 126.448851778847
요리바카,일식,영업,제주특별자치도 서귀포시 중문동 1949-8 1층 ,"제주특별자치도 서귀포시 천제연로214번길 3, 1층 (중문동)",49,4.7,0,0.0,서귀포시,중문,33.2512775560001, 126.427590246254
성산갯마을,한식,영업,"제주특별자치도 서귀포시 성산읍 오조리 343 , 1층 ","제주특별자치도 서귀포시 성산읍 한도로 66, 1층",73,3.9,0,0.0,서귀포시,성산,33.4676258630897, 126.915509979418
덕수아이흑돼지,한식,영업,제주특별자치도 서귀포시 안덕면 덕수리 2213-1 ,제주특별자치도 서귀포시 안덕면 덕수회관로 88,127,4.3,0,0.0,서귀포시,안덕,33.2546877319851, 126.307722749832
큰집어멍,한식,영업,제주특별자치도 서귀포시 대포동 747-2 ,제주특별자치도 서귀포시 중문관광로 336 (대포동),437,4.4,0,0.0,서귀포시,서귀포,33.2500648349312, 126.431394782098
청송가,한식,영업,제주특별자치도 서귀포시 표선면 표선리 945-1 ,제주특별자치도 서귀포시 표선면 표선백사로 86,33,3.8,0,0.0,서귀포시,표선,33.3230854757114, 126.835450146657
제주흑돈세상수라간,한식,영업,제주특별자치도 서귀포시 서홍동 265-1 ,제주특별자치도 서귀포시 중산간동로 8051 (서홍동),134,4.1,0,0.0,서귀포시,서귀포,33.2639833732922, 126.556550343991
중문착한포차,중식,영업,제주특별자치도 서귀포시 색달동 2481-10 2층 ,제주특별자치도 서귀포시 천제연로 119 (색달동),111,4.0,0,0.0,서귀포시,중문,33.2545355728637, 126.418207281395
몬스테라자구리,경양식,영업,제주특별자치도 서귀포시 서귀동 65-12 1층 ,"제주특별자치도 서귀포시 소암로12번길 7, 1층 (서귀동)",35,4.7,0,0.0,서귀포시,서귀포,33.2443785559045, 126.56712923369
모녀의부엌,한식,영업,제주특별자치도 서귀포시 상효동 1301-10 상효상회 ,"제주특별자치도 서귀포시 516로 472, 상효상회 (상효동)",30,4.5,0,0.0,서귀포시,서귀포,33.2933231311185, 126.594913721156
바타타식탁,한식,영업,"제주특별자치도 서귀포시 표선면 표선리 484 , 2층 ","제주특별자치도 서귀포시 표선면 표선동서로264번길 22, 2층",99,4.5,0,0.0,서귀포시,표선,33.3271005431887, 126.835947073592
텐저린,경양식,영업,제주특별자치도 서귀포시 법환동 1298-3 ,제주특별자치도 서귀포시 이어도로 880 (법환동),30,4.2,0,0.0,서귀포시,서귀포,33.2363437051003, 126.508671749742
바삭신서귀포,경양식,영업,제주특별자치도 서귀포시 강정동 172-9 ,"제주특별자치도 서귀포시 김정문화로 5, 1층 (강정동)",63,3.9,0,0.0,서귀포시,중문,33.2525536340146, 126.505352396408
모루쿠다,한식,영업,"제주특별자치도 서귀포시 동홍동 74-4 , 1층 ","제주특별자치도 서귀포시 동홍중앙로90번길 48, 1층 (동홍동)",44,4.0,0,0.0,서귀포시,서귀포,33.258100599938, 126.577204927213
흑돼지구이집하영,한식,영업,제주특별자치도 서귀포시 색달동 2477-5 ,제주특별자치도 서귀포시 천제연로 101 (색달동),123,3.9,0,0.0,서귀포시,중문,33.2550709663024, 126.416573755262
뚱돼지,한식,영업,제주특별자치도 서귀포시 중문동 2049-1 ,제주특별자치도 서귀포시 천제연로188번길 15 (중문동),178,3.7,0,0.0,서귀포시,중문,33.2505938697656, 126.424584510002
복자씨연탄구이,한식,영업,제주특별자치도 서귀포시 성산읍 오조리 367-1 ,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,521,4.4,0,0.0,서귀포시,성산,33.4691914134469, 126.919850323512
중문맛집길리추팡,한식,영업,제주특별자치도 서귀포시 대포동 771-5 ,제주특별자치도 서귀포시 중문관광로 294 (대포동),106,3.7,0,0.0,서귀포시,서귀포,33.2463063172341, 126.429797137234
중문색달통갈치,한식,영업,제주특별자치도 서귀포시 색달동 2088-1 1층 101호,"제주특별자치도 서귀포시 일주서로 993, 1층 101호 (색달동)",411,4.4,0,0.0,서귀포시,중문,33.2583040672329, 126.404585675473
탐라흑돈정육식당,한식,영업,제주특별자치도 서귀포시 표선면 성읍리 2425-1 ,제주특별자치도 서귀포시 표선면 번영로 2570,44,3.7,0,0.0,서귀포시,표선,33.4033648907514, 126.780609886237
알동네집화순,한식,영업,제주특별자치도 서귀포시 안덕면 화순리 1394 1층 ,"제주특별자치도 서귀포시 안덕면 화순로 6, 1층",527,4.8,0,0.0,서귀포시,안덕,33.2536133408979, 126.340769009345
전복마시문어마시,한식,영업,제주특별자치도 서귀포시 성산읍 온평리 1116-8 ,제주특별자치도 서귀포시 성산읍 환해장성로 489,240,4.5,0,0.0,서귀포시,성산,33.4004177970076, 126.903887847114
하르비,경양식,영업,"제주특별자치도 서귀포시 서귀동 23-4 , 1층 2층 ","제주특별자치도 서귀포시 칠십리로 115, 1층2층 (서귀동)",103,3.9,0,0.0,서귀포시,서귀포,33.2423255685406, 126.566670994754
자연샤브,경양식,영업,제주특별자치도 서귀포시 동홍동 1133 1층 ,"제주특별자치도 서귀포시 동홍로 188, 1층 (동홍동)",44,4.2,0,0.0,서귀포시,서귀포,33.2652128326102, 126.568180138608
동선제면가,한식,영업,제주특별자치도 서귀포시 남원읍 위미리 4150-1 1층 ,"제주특별자치도 서귀포시 남원읍 태위로 3, 1층",112,4.2,0,0.0,서귀포시,남원,33.2719740581746, 126.648460008009
어디가맨성산,한식,영업,"제주특별자치도 서귀포시 성산읍 고성리 988-6 , 1층 ","제주특별자치도 서귀포시 성산읍 고성오조로 4, 1층",58,4.3,0,0.0,서귀포시,성산,33.4441325703729, 126.913247916281
소낭집,한식,영업,제주특별자치도 서귀포시 법환동 295 1층 ,"제주특별자치도 서귀포시 막숙포로37번길 12, 1층 (법환동)",44,4.0,0,0.0,서귀포시,서귀포,33.2380587559003, 126.516487673224
괸당집표선,한식,영업,제주특별자치도 서귀포시 표선면 표선리 498-1 1층 ,"제주특별자치도 서귀포시 표선면 표선동서로 268, 1층",41,4.7,0,0.0,서귀포시,표선,33.3272828636585, 126.834122375642
목스키친,한식,영업,제주특별자치도 서귀포시 표선면 토산리 423-3 1층 ,"제주특별자치도 서귀포시 표선면 일주동로6455번길 21, 1층",178,3.5,0,0.0,서귀포시,표선,33.3065071309747, 126.783737018126
보레드베이커스,경양식,영업,"제주특별자치도 서귀포시 보목동 1453 , 1층 ","제주특별자치도 서귀포시 보목로64번길 178, 1층 (보목동)",575,4.4,0,0.0,서귀포시,서귀포,33.2444347067328, 126.590664595572
쉬어갓,카페,영업,"제주특별자치도 서귀포시 성산읍 신산리 680-5 , 1층 ","제주특별자치도 서귀포시 성산읍 일주동로 5023, 1층",30,4.1,0,0.0,서귀포시,성산,33.3859816319828, 126.882253390028
11시11분,외국요리,영업,제주특별자치도 서귀포시 서홍동 391-1 ,제주특별자치도 서귀포시 홍중동로 9 (서홍동),63,4.1,0,0.0,서귀포시,서귀포,33.2571320337146, 126.559301999492
통발,경양식,영업,제주특별자치도 서귀포시 성산읍 성산리 140-4 ,"제주특별자치도 서귀포시 성산읍 일출로 258-15, 2층",171,4.6,0,0.0,서귀포시,성산,33.4609658458333, 126.934071313149
포커스,경양식,영업,"제주특별자치도 서귀포시 하예동 294 , 1층 ","제주특별자치도 서귀포시 예래로 223-7, 1층 (하예동)",49,4.3,0,0.0,서귀포시,안덕,33.2437690451763, 126.389137357572
호랑호랑,호프,영업,제주특별자치도 서귀포시 성산읍 고성리 235 C동 ,"제주특별자치도 서귀포시 성산읍 일출로 86, C동",88,3.9,0,0.0,서귀포시,성산,33.449881775127, 126.921481837691
지은이네밥상,한식,영업,제주특별자치도 서귀포시 성산읍 고성리 1174-1 ,제주특별자치도 서귀포시 성산읍 고성동서로45번길 15-7,91,4.6,0,0.0,서귀포시,성산,33.4519877953836, 126.912130106356
천돈가중문,한식,영업,제주특별자치도 서귀포시 색달동 2353-1 1층 ,"제주특별자치도 서귀포시 일주서로 873, 1층 (색달동)",697,4.1,0,0.0,서귀포시,중문,33.2580379700253, 126.417447552832
잔디공장,외국요리,영업,제주특별자치도 서귀포시 성산읍 신산리 1073-9 ,제주특별자치도 서귀포시 성산읍 일주동로5154번길 5,76,4.4,0,0.0,서귀포시,성산,33.3773930990766, 126.873316663483
칸스,외국요리,영업,제주특별자치도 서귀포시 서귀동 276-19 ,"제주특별자치도 서귀포시 중정로61번길 20, 5호 (서귀동)",57,4.5,0,0.0,서귀포시,서귀포,33.2495643995877, 126.563036507836
다린,경양식,영업,"제주특별자치도 서귀포시 법환동 218-5 , 1층 ","제주특별자치도 서귀포시 법환로 11, 1층 (법환동)",54,4.8,0,0.0,서귀포시,서귀포,33.2365287782661, 126.51384997502
원앤온리,카페,영업,제주특별자치도 서귀포시 안덕면 사계리 86 ,제주특별자치도 서귀포시 안덕면 산방로 141,1844,4.0,9406,4.34,서귀포시,안덕,33.2391925059309, 126.319390355443
코코티에,경양식,영업,제주특별자치도 서귀포시 표선면 표선리 45-15 1층 ,"제주특별자치도 서귀포시 표선면 표선당포로 21-3, 1층",187,4.0,0,0.0,서귀포시,표선,33.3264826628894, 126.844647945823
